combs	4	ScrEv_comb, 3
ensuring	4	UnrelEv, 3, ScrEv_check_new_tire, 1
present	4	ScrEv_show_card, 2, ScrEv_present_ID/ticket, 1
cross	4	ScrEv_check_off, 2, UnrelEv, 1
pedal	4	ScrEv_ride_bike, 2, RelNScrEv, 1
scared	4	RelNScrEv, 2, UnrelEv, 2
locate	4	ScrEv_examine_tire, 2, RelNScrEv, 1, ScrEv_go_check_out, 1
automated	4	UnrelEv, 3
Following	4	RelNScrEv, 2, UnrelEv, 1
organized	3	UnrelEv, 2
keeps	3	UnrelEv, 2, RelNScrEv, 1
spinning	3	UnrelEv, 2, ScrEv_other, 1
remembering	3	UnrelEv, 3
rushing	3	UnrelEv, 2, RelNScrEv, 1
support	3	RelNScrEv, 1, UnrelEv, 1
stays	3	UnrelEv, 2, RelNScrEv, 1
accomplished	3	UnrelEv, 3
afford	3	UnrelEv, 2, RelNScrEv, 1
buttered	3	ScrEv_grease_cake_tin, 2, RelNScrEv, 1
buried	3	RelNScrEv, 2, UnrelEv, 1
leans	3	ScrEv_prepare_wash, 2, RelNScrEv, 1
curling	3	ScrEv_make_hair_style, 1
waved	3	RelNScrEv, 1, UnrelEv, 1, ScrEv_go_security_checks, 1
reminded	3	RelNScrEv, 1, UnrelEv, 1, ScrEv_take_bags, 1
missed	3	UnrelEv, 2, RelNScrEv, 1
conditioning	3	ScrEv_wash, 2
guess	3	UnrelEv, 3
swipe	3	RelNScrEv, 1, ScrEv_pay, 1, ScrEv_get_ticket, 1
failed	3	UnrelEv, 2, RelNScrEv, 1
clipping	3	ScrEv_cut, 2, RelNScrEv, 1
receive	3	ScrEv_get_ticket, 1, ScrEv_check_in, 1, Evoking, 1
involved	3	UnrelEv, 3
fits	3	UnrelEv, 2, RelNScrEv, 1
site	3	ScrEv_find_place, 1
sits	3	ScrEv_sink_water, 1, UnrelEv, 1, ScrEv_sit_down, 1
discounted	3	RelNScrEv, 2
clipped	3	ScrEv_cut, 3
choosing	3	UnrelEv, 2, RelNScrEv, 1
transport	3	UnrelEv, 1
suited	3	UnrelEv, 3
lowered	3	RelNScrEv, 2, ScrEv_sink_water, 1
bundled	3	RelNScrEv, 2, UnrelEv, 1
separated	3	ScrEv_prepare_ingredients, 1, UnrelEv, 1, ScrEv_other, 1
wore	3	UnrelEv, 2, RelNScrEv, 1
indicated	3	ScrEv_preheat, 1, RelNScrEv, 1, UnrelEv, 1
licked	3	RelNScrEv, 2, UnrelEv, 1
forced	3	UnrelEv, 3
fitted	3	ScrEv_put_new_tire, 2, RelNScrEv, 1
covering	3	ScrEv_refill_hole, 2, UnrelEv, 1
Water	3	ScrEv_water, 3
thanks	3	UnrelEv, 1
confusing	3	UnrelEv, 1
disembarked	3	ScrEv_get_off, 3
welcome	3	UnrelEv, 1
showered	3	UnrelEv, 2, RelNScrEv, 1
calling	3	ScrEv_listen_call, 2, UnrelEv, 1
shows	3	UnrelEv, 1
flipping	3	RelNScrEv, 1, ScrEv_other, 1, ScrEv_close_drain, 1
offering	3	RelNScrEv, 3
whipped	3	ScrEv_prepare_ingredients, 2, ScrEv_brush_hair, 1
touch	3	ScrEv_spend_time_bus, 1, UnrelEv, 1, ScrEv_check_temp, 1
intend	3	UnrelEv, 1
delayed	3	RelNScrEv, 2, ScrEv_wait, 1
reattach	3	RelNScrEv, 3
snipped	3	ScrEv_cut, 3
chops	3	ScrEv_cut, 1
clear	3	RelNScrEv, 1
feels	3	UnrelEv, 2, RelNScrEv, 1
throwing	3	RelNScrEv, 2, ScrEv_get_groceries, 1
conditions	3	ScrEv_wash, 2
described	3	ScrEv_talk_haircut, 2, UnrelEv, 1
combing	3	ScrEv_comb, 3
belong	3	UnrelEv, 3
uses	3	UnrelEv, 2, ScrEv_place_fertilizers, 1
rub	3	ScrEv_apply_soap, 2, ScrEv_wash, 1
boards	3	ScrEv_other, 1, ScrEv_board_plane, 1
scoop	3	RelNScrEv, 1, ScrEv_dig_hole, 1
divided	3	UnrelEv, 2, ScrEv_pour_dough, 1
deposit	3	RelNScrEv, 1, ScrEv_get_tickets, 1, ScrEv_get_ticket, 1
Driving	3	UnrelEv, 2, ScrEv_take_home, 1
freeze	3	RelNScrEv, 1, UnrelEv, 1, ScrEv_other, 1
tapped	3	RelNScrEv, 1, ScrEv_get_ticket, 1, UnrelEv, 1
forgotten	3	UnrelEv, 3
Be	3	UnrelEv, 3
logged	3	RelNScrEv, 2, ScrEv_use_computer, 1
warmed	3	ScrEv_preheat, 1, RelNScrEv, 1, UnrelEv, 1
liking	3	ScrEv_customer_opinion, 1, RelNScrEv, 1
coated	3	ScrEv_grease_cake_tin, 2, ScrEv_other, 1
contained	3	UnrelEv, 3
teaching	3	UnrelEv, 2
recommend	3	UnrelEv, 3
Walking	3	ScrEv_look_for_book, 1, ScrEv_get_shelf, 1, UnrelEv, 1
Borrowing	3	Evoking, 3
explain	3	ScrEv_talk_haircut, 2, ScrEv_listen_crew, 1
grilled	3	UnrelEv, 1
appeared	3	RelNScrEv, 2, UnrelEv, 1
happening	3	UnrelEv, 3
skip	3	ScrEv_move_section, 1, RelNScrEv, 1, ScrEv_go_check_out, 1
relieve	3	RelNScrEv, 1, UnrelEv, 1
die	3	UnrelEv, 3
dip	3	RelNScrEv, 2
adds	3	ScrEv_add_ingredients, 3
emailed	3	RelNScrEv, 3
shocked	3	UnrelEv, 2, ScrEv_customer_opinion, 1
considering	3	UnrelEv, 2
bathe	3	Evoking, 3
pat	3	UnrelEv, 1, ScrEv_tamp_dirt, 1, ScrEv_go_security_checks, 1
sunk	3	ScrEv_sink_water, 2, UnrelEv, 1
squirted	3	RelNScrEv, 1, ScrEv_decorate, 1, ScrEv_put_bubble_bath_scent, 1
wiped	3	RelNScrEv, 1, ScrEv_brush_hair, 1, ScrEv_other, 1
escorted	3	UnrelEv, 3
share	3	UnrelEv, 2, ScrEv_small_talk, 1
coat	3	ScrEv_grease_cake_tin, 1
built	3	UnrelEv, 2, RelNScrEv, 1
build	3	UnrelEv, 3
raise	3	RelNScrEv, 2, ScrEv_fill_water/wait, 1
create	3	UnrelEv, 2, RelNScrEv, 1
dropping	3	ScrEv_relax, 1, ScrEv_return_book, 1, UnrelEv, 1
affects	3	RelNScrEv, 1, UnrelEv, 1
consulted	3	ScrEv_check_time-table, 1, ScrEv_choose_recipe, 1, ScrEv_get_tools, 1
pleasing	3	ScrEv_customer_opinion, 1, UnrelEv, 1, ScrEv_check_temp, 1
holds	3	UnrelEv, 2, ScrEv_check_new_tire, 1
snipping	3	ScrEv_cut, 3
willing	3	UnrelEv, 1
announces	3	ScrEv_listen_crew, 2, ScrEv_listen_call, 1
reaches	3	RelNScrEv, 1, ScrEv_fill_water/wait, 1, ScrEv_check_temp, 1
patting	3	ScrEv_tamp_dirt, 2, ScrEv_refill_hole, 1
finishes	3	RelNScrEv, 2, UnrelEv, 1
frustrating	3	UnrelEv, 3
destroy	3	RelNScrEv, 1, UnrelEv, 1, ScrEv_eat, 1
rushed	3	ScrEv_get_platform, 1, ScrEv_get_airport, 1, ScrEv_get_off, 1
wish	3	UnrelEv, 3
flip	3	ScrEv_take_out_cake_tin, 1, ScrEv_lay_bike_down, 1, ScrEv_open_drain, 1
Go	3	ScrEv_enter_bathroom, 2, ScrEv_get_library, 1
glued	3	ScrEv_put_patch/seal, 2, ScrEv_spend_time_train, 1
Traveling	3	Evoking, 3
poked	3	ScrEv_check, 3
writing	3	UnrelEv, 2
glanced	3	ScrEv_spend_time_flight, 1, RelNScrEv, 1, UnrelEv, 1
awoke	3	ScrEv_spend_time_flight, 2, UnrelEv, 1
researched	3	RelNScrEv, 2, ScrEv_choose_recipe, 1
laughed	3	UnrelEv, 3
Its	3	UnrelEv, 1
rinsing	3	RelNScrEv, 3
pedaling	3	ScrEv_ride_bike, 2, UnrelEv, 1
snips	3	ScrEv_cut, 2
booking	3	ScrEv_get_ticket, 2, RelNScrEv, 1
attempted	3	UnrelEv, 3
loosening	3	ScrEv_relax, 1, UnrelEv, 1, ScrEv_loose_nut, 1
coach	3	RelNScrEv, 1
considered	3	UnrelEv, 2, ScrEv_choose_tree, 1
replied	3	UnrelEv, 2, ScrEv_customer_opinion, 1
styles	3	ScrEv_make_hair_style, 1
swung	3	UnrelEv, 2, ScrEv_move_section, 1
sighed	3	UnrelEv, 2, ScrEv_relax, 1
wondered	3	UnrelEv, 2, RelNScrEv, 1
teach	3	UnrelEv, 3
relieved	3	UnrelEv, 2
creating	3	UnrelEv, 2, ScrEv_dig_hole, 1
scented	3	UnrelEv, 1
unlimited	3	UnrelEv, 1
collect	3	RelNScrEv, 1, UnrelEv, 1, ScrEv_go_security_checks, 1
greets	3	ScrEv_small_talk, 3
Making	3	ScrEv_move_section, 1, Evoking, 1, ScrEv_spend_time_train, 1
fold	3	UnrelEv, 2, RelNScrEv, 1
settling	3	RelNScrEv, 1, ScrEv_choose_tree, 1, UnrelEv, 1
submerged	3	ScrEv_sink_water, 2, RelNScrEv, 1
tamped	3	ScrEv_tamp_dirt, 3
undid	3	ScrEv_other, 2, ScrEv_free_wheel, 1
donate	3	RelNScrEv, 2, UnrelEv, 1
ringing	3	ScrEv_cashier_scan/weight, 3
discuss	3	ScrEv_spend_time_train, 1, UnrelEv, 1
press	3	ScrEv_press_stop_button, 1, ScrEv_check, 1, ScrEv_put_patch/seal, 1
lead	3	UnrelEv, 2, ScrEv_move_in_salon, 1
lean	3	RelNScrEv, 2, ScrEv_prepare_wash, 1
consuming	3	UnrelEv, 1
sooth	2	ScrEv_relax, 1, RelNScrEv, 1
welcomed	2	ScrEv_check_in, 1, UnrelEv, 1
x-rayed	2	ScrEv_check_luggage, 1, ScrEv_go_security_checks, 1
wasn	2	UnrelEv, 1
exclaimed	2	ScrEv_talk_haircut, 1, UnrelEv, 1
shampoos	2	ScrEv_wash, 1
saying	2	RelNScrEv, 2
tempted	2	UnrelEv, 1
touches	2	ScrEv_landing, 1
dipping	2	RelNScrEv, 2
lurched	2	ScrEv_train_departs, 1, RelNScrEv, 1
rings	2	ScrEv_cashier_scan/weight, 1
spin	2	RelNScrEv, 1, ScrEv_other, 1
tune	2	ScrEv_spend_time_flight, 1
Depending	2	UnrelEv, 2
pre-heating	2	ScrEv_preheat, 2
lounged	2	ScrEv_relax, 2
queue	2	ScrEv_wait, 1
opposed	2	UnrelEv, 2
printing	2	RelNScrEv, 2
admired	2	UnrelEv, 2
stole	2	UnrelEv, 1, ScrEv_eat, 1
monitoring	2	RelNScrEv, 1, UnrelEv, 1
potted	2	UnrelEv, 1, ScrEv_unwrap_root, 1
indicate	2	UnrelEv, 2
suit	2	RelNScrEv, 1
enjoys	2	ScrEv_eat, 2
formed	2	RelNScrEv, 1, ScrEv_make_dough, 1
motioned	2	UnrelEv, 2
Check	2	ScrEv_check_luggage, 1, RelNScrEv, 1
sealed	2	ScrEv_put_patch/seal, 2
survived	2	RelNScrEv, 1, UnrelEv, 1
walks	2	ScrEv_move_in_salon, 1, ScrEv_leave, 1
waving	2	RelNScrEv, 1, UnrelEv, 1
re-inflate	2	ScrEv_refill_tire_air, 2
laughing	2	UnrelEv, 2
installed	2	RelNScrEv, 1, ScrEv_get_utensils, 1
risen	2	RelNScrEv, 1
gazed	2	ScrEv_spend_time_bus, 2
wraps	2	ScrEv_put_towel, 1, ScrEv_other, 1
factor	2	UnrelEv, 1
hitting	2	RelNScrEv, 1, ScrEv_get_groceries, 1
resting	2	ScrEv_spend_time_train, 1, RelNScrEv, 1
alert	2	ScrEv_press_stop_button, 1, UnrelEv, 1
loaned	2	RelNScrEv, 1, ScrEv_get_tools, 1
assisted	2	UnrelEv, 2
wrinkled	2	UnrelEv, 2
awaited	2	Unclear, 1, UnrelEv, 1
relaxes	2	ScrEv_relax, 2
fixing	2	Evoking, 2
Knowing	2	UnrelEv, 2
send	2	ScrEv_spend_time_train, 1, RelNScrEv, 1
stocked	2	UnrelEv, 1
continues	2	UnrelEv, 1
bent	2	RelNScrEv, 1
lock	2	RelNScrEv, 1
steering	2	RelNScrEv, 1
spill	2	RelNScrEv, 1, UnrelEv, 1
assumed	2	UnrelEv, 2
scent	2	RelNScrEv, 1
collecting	2	ScrEv_conductor_checks, 1, ScrEv_get_ingredients, 1
directs	2	RelNScrEv, 1, ScrEv_move_in_salon, 1
crocheting	2	UnrelEv, 2
roughen	2	RelNScrEv, 1, ScrEv_dig_hole, 1
waste	2	UnrelEv, 1
complemented	2	RelNScrEv, 2
drawing	2	ScrEv_turn_water_on, 1, RelNScrEv, 1
hiding	2	UnrelEv, 2
whistled	2	RelNScrEv, 1, UnrelEv, 1
bearing	2	RelNScrEv, 1
contribute	2	UnrelEv, 2
compared	2	UnrelEv, 1
repeat	2	UnrelEv, 1, ScrEv_wash, 1
lasted	2	RelNScrEv, 2
saves	2	RelNScrEv, 1, UnrelEv, 1
obtained	2	ScrEv_obtain_card, 1, ScrEv_other, 1
blooming	2	UnrelEv, 2
verify	2	ScrEv_conductor_checks, 1, UnrelEv, 1
hooked	2	ScrEv_pull_air_pin, 1, UnrelEv, 1
unkempt	2	UnrelEv, 1
ordering	2	ScrEv_get_ticket, 1, UnrelEv, 1
reconnected	2	RelNScrEv, 1, ScrEv_put_new_tire, 1
disembark	2	ScrEv_get_off, 1, ScrEv_exit_plane, 1
rated	2	UnrelEv, 2
reserve	2	ScrEv_make_appointment, 1, ScrEv_other, 1
dumped	2	ScrEv_pour_dough, 1, ScrEv_add_ingredients, 1
belongs	2	UnrelEv, 2
wasting	2	UnrelEv, 2
pays	2	RelNScrEv, 1, ScrEv_pay, 1
suffice	2	RelNScrEv, 1, UnrelEv, 1
flash	2	RelNScrEv, 1
discover	2	UnrelEv, 1, ScrEv_notice_problem, 1
Finding	2	ScrEv_look_for_book, 1, ScrEv_get_ticket, 1
appear	2	RelNScrEv, 2
labeled	2	RelNScrEv, 2
dampened	2	UnrelEv, 1, ScrEv_water, 1
dive	2	UnrelEv, 2
tagged	2	ScrEv_check_luggage, 2
serving	2	RelNScrEv, 1
introduce	2	RelNScrEv, 1, Unclear, 1
hurried	2	UnrelEv, 2
receiving	2	ScrEv_get_ticket, 2
transferred	2	ScrEv_change_bus, 2
remained	2	ScrEv_relax, 1, RelNScrEv, 1
enriched	2	RelNScrEv, 1
canceled	2	RelNScrEv, 1, UnrelEv, 1
figuring	2	RelNScrEv, 1, UnrelEv, 1
charges	2	ScrEv_pay, 1
squirt	2	ScrEv_put_bubble_bath_scent, 1
chop	2	ScrEv_cut, 1
researching	2	ScrEv_check_time-table, 1, RelNScrEv, 1
embedded	2	RelNScrEv, 1, UnrelEv, 1
nearing	2	RelNScrEv, 1, ScrEv_fill_water/wait, 1
apologized	2	RelNScrEv, 1, UnrelEv, 1
colored	2	ScrEv_decorate, 1, UnrelEv, 1
trained	2	UnrelEv, 2
rips	2	ScrEv_conductor_checks, 1
take-off	2	ScrEv_take_off, 1
sneak	2	UnrelEv, 1, ScrEv_eat, 1
Putting	2	RelNScrEv, 1, ScrEv_refill_hole, 1
payed	2	RelNScrEv, 1, ScrEv_get_tickets, 1
surrounded	2	UnrelEv, 2
drooling	2	UnrelEv, 2
lie	2	ScrEv_relax, 1, ScrEv_prepare_wash, 1
pretending	2	UnrelEv, 2
packs	2	ScrEv_pack_groceries, 1
wedged	2	RelNScrEv, 2
tiring	2	UnrelEv, 1
undress	2	ScrEv_undress, 2
disrobed	2	ScrEv_undress, 2
smells	2	RelNScrEv, 1, UnrelEv, 1
sifting	2	ScrEv_prepare_ingredients, 1, RelNScrEv, 1
draw	2	ScrEv_turn_water_on, 1, Unclear, 1
heats	2	ScrEv_preheat, 1, UnrelEv, 1
compact	2	ScrEv_tamp_dirt, 1
download	2	UnrelEv, 2
soaped	2	ScrEv_apply_soap, 2
manage	2	UnrelEv, 2
disrobe	2	ScrEv_undress, 2
swimming	2	UnrelEv, 2
bathing	2	Unclear, 1
catches	2	RelNScrEv, 1, UnrelEv, 1
slide	2	ScrEv_spend_time_flight, 1, ScrEv_put_cake_oven, 1
shaking	2	ScrEv_grease_cake_tin, 1, RelNScrEv, 1
unwind	2	UnrelEv, 2
showering	2	UnrelEv, 2
attach	2	ScrEv_tie_stakes_up, 1, RelNScrEv, 1
providing	2	RelNScrEv, 1, UnrelEv, 1
earned	2	UnrelEv, 2
achieve	2	UnrelEv, 2
spotted	2	UnrelEv, 2
shake	2	RelNScrEv, 2
rinses	2	ScrEv_wash, 2
monitor	2	RelNScrEv, 1, UnrelEv, 1
corresponding	2	UnrelEv, 2
reassembling	2	ScrEv_put_new_tire, 2
Repairing	2	Evoking, 2
absorb	2	RelNScrEv, 1, UnrelEv, 1
shouted	2	RelNScrEv, 1, UnrelEv, 1
reaching	2	UnrelEv, 1, ScrEv_bus_stops, 1
Grocery	2	Evoking, 2
sliced	2	ScrEv_other, 1
laughs	2	UnrelEv, 1
replacing	2	Evoking, 2
overcome	2	UnrelEv, 2
fitting	2	ScrEv_put_new_tire, 1
breathed	2	UnrelEv, 2
annoyed	2	UnrelEv, 2
ending	2	UnrelEv, 2
folded	2	UnrelEv, 1, ScrEv_prepare_bath, 1
wearing	2	RelNScrEv, 1, UnrelEv, 1
stow	2	ScrEv_stow_away_luggage, 1, ScrEv_other, 1
reviewed	2	ScrEv_check_time-table, 1, UnrelEv, 1
scraping	2	UnrelEv, 1, ScrEv_refill_hole, 1
testing	2	ScrEv_check_temp, 2
dusting	2	ScrEv_brush_hair, 1
tapping	2	RelNScrEv, 1, ScrEv_tamp_dirt, 1
disappear	2	UnrelEv, 2
stressed	2	UnrelEv, 2
ignore	2	UnrelEv, 2
microwave	2	RelNScrEv, 1
bolt	2	UnrelEv, 1
inspected	2	RelNScrEv, 1, UnrelEv, 1
died	2	RelNScrEv, 2
peruse	2	ScrEv_move_section, 1, RelNScrEv, 1
shoot	2	UnrelEv, 2
dealing	2	UnrelEv, 2
confused	2	UnrelEv, 2
designed	2	UnrelEv, 2
touching	2	ScrEv_landing, 2
speaking	2	ScrEv_ask_librarian, 1, UnrelEv, 1
sailing	2	RelNScrEv, 1
lick	2	RelNScrEv, 2
curled	2	ScrEv_make_hair_style, 2
Turn	2	ScrEv_turn_water_on, 1, ScrEv_turn_off_oven, 1
blends	2	ScrEv_make_hair_style, 1
disconnected	2	ScrEv_other, 2
sleeping	2	ScrEv_spend_time_train, 1, UnrelEv, 1
climbing	2	ScrEv_take_off, 2
amazed	2	UnrelEv, 2
dipped	2	RelNScrEv, 1, ScrEv_other, 1
matching	2	RelNScrEv, 2
roar	2	RelNScrEv, 1, ScrEv_take_off_preparations, 1
spreading	2	ScrEv_decorate, 1, UnrelEv, 1
distracted	2	RelNScrEv, 1, UnrelEv, 1
dunked	2	RelNScrEv, 1, ScrEv_wash, 1
splash	2	RelNScrEv, 2
remain	2	RelNScrEv, 1, UnrelEv, 1
messed	2	ScrEv_turn_water_on, 1
confirming	2	ScrEv_check_catalog, 1, RelNScrEv, 1
cramped	2	UnrelEv, 1
weigh	2	ScrEv_cashier_scan/weight, 1, RelNScrEv, 1
ruin	2	UnrelEv, 2
distributed	2	UnrelEv, 2
burned	2	RelNScrEv, 1, UnrelEv, 1
folding	2	UnrelEv, 1, ScrEv_other, 1
caked	2	UnrelEv, 2
hated	2	UnrelEv, 2
Dig	2	ScrEv_dig_hole, 2
displace	2	RelNScrEv, 1, UnrelEv, 1
obliged	2	UnrelEv, 2
insulated	2	UnrelEv, 2
connecting	2	RelNScrEv, 1, UnrelEv, 1
piled	2	ScrEv_get_groceries, 1, ScrEv_board_bus, 1
hoped	2	UnrelEv, 2
cure	2	RelNScrEv, 1, UnrelEv, 1
brushing	2	ScrEv_brush_hair, 2
huddled	2	UnrelEv, 2
exercise	2	ScrEv_ride_bike, 1
sing	2	RelNScrEv, 1, ScrEv_other, 1
mention	2	UnrelEv, 1
identified	2	RelNScrEv, 1, UnrelEv, 1
popping	2	RelNScrEv, 1
retrieved	2	RelNScrEv, 1, UnrelEv, 1
approaches	2	UnrelEv, 1, ScrEv_bus_stops, 1
mentioned	2	UnrelEv, 2
clearing	2	ScrEv_other, 1, ScrEv_go_security_checks, 1
volunteer	2	UnrelEv, 1
resolved	2	UnrelEv, 2
store-bought	2	UnrelEv, 1, ScrEv_get_ingredients, 1
shampooing	2	ScrEv_wash, 2
introduced	2	ScrEv_small_talk, 1, RelNScrEv, 1
chatting	2	ScrEv_small_talk, 1, ScrEv_spend_time_flight, 1
insured	2	UnrelEv, 2
repeated	2	RelNScrEv, 1, UnrelEv, 1
parted	2	RelNScrEv, 2
kicked	2	Unclear, 1, UnrelEv, 1
prints	2	RelNScrEv, 2
join	2	RelNScrEv, 1, UnrelEv, 1
install	2	ScrEv_put_patch/seal, 1, Evoking, 1
loosen	2	ScrEv_loose_nut, 1, ScrEv_unwrap_root, 1
attract	2	UnrelEv, 2
costed	2	RelNScrEv, 1, UnrelEv, 1
whips	2	ScrEv_prepare_ingredients, 1, RelNScrEv, 1
notified	2	ScrEv_press_stop_button, 1, UnrelEv, 1
unscrew	2	ScrEv_loose_nut, 1, ScrEv_other, 1
sang	2	ScrEv_spend_time_train, 1, UnrelEv, 1
marveled	2	UnrelEv, 2
announce	2	RelNScrEv, 1, ScrEv_listen_crew, 1
Turns	2	UnrelEv, 2
flowering	2	RelNScrEv, 1, UnrelEv, 1
suggest	2	ScrEv_ask_librarian, 1, UnrelEv, 1
melting	2	ScrEv_prepare_ingredients, 1, UnrelEv, 1
escape	2	RelNScrEv, 2
disappeared	2	UnrelEv, 2
rely	2	UnrelEv, 2
removes	2	ScrEv_remove_cap, 2
snip	2	ScrEv_cut, 2
promoting	2	UnrelEv, 1
stands	2	RelNScrEv, 1, UnrelEv, 1
shove	2	RelNScrEv, 2
secured	2	RelNScrEv, 1
re-learning	2	UnrelEv, 2
catching	2	ScrEv_spend_time_flight, 1, RelNScrEv, 1
begun	2	UnrelEv, 2
attended	2	UnrelEv, 1
rented	2	UnrelEv, 1, ScrEv_register, 1
released	2	RelNScrEv, 1, UnrelEv, 1
pry	2	ScrEv_take_tire_off, 2
discussing	2	UnrelEv, 2
collects	2	RelNScrEv, 1, ScrEv_get_ticket, 1
review	2	RelNScrEv, 1, ScrEv_other, 1
hiss	2	UnrelEv, 1
punches	2	ScrEv_conductor_checks, 2
provides	2	UnrelEv, 2
terrified	2	ScrEv_spend_time_flight, 1, UnrelEv, 1
invest	2	RelNScrEv, 1, UnrelEv, 1
acting	2	UnrelEv, 2
racing	2	RelNScrEv, 1
proceed	2	UnrelEv, 1, ScrEv_find_terminal, 1
sectioned	2	ScrEv_other, 2
meandered	2	ScrEv_get_shelf, 1, RelNScrEv, 1
lighting	2	ScrEv_prepare_bath, 1
refresh	2	UnrelEv, 2
expect	2	UnrelEv, 2
fallen	2	RelNScrEv, 1, UnrelEv, 1
feed	2	RelNScrEv, 2
states	2	RelNScrEv, 1
soared	2	RelNScrEv, 1, ScrEv_take_off, 1
advise	2	RelNScrEv, 1
understood	2	ScrEv_talk_haircut, 2
fertilized	2	ScrEv_place_fertilizers, 2
allowing	2	UnrelEv, 2
issued	2	ScrEv_obtain_card, 1, ScrEv_register, 1
drinking	2	RelNScrEv, 1
Enjoy	2	UnrelEv, 2
leveled	2	RelNScrEv, 1, ScrEv_other, 1
refilled	2	RelNScrEv, 1, ScrEv_refill_hole, 1
dusted	2	ScrEv_grease_cake_tin, 1, ScrEv_brush_hair, 1
dissolve	2	RelNScrEv, 1, UnrelEv, 1
struggled	2	UnrelEv, 2
panic	2	RelNScrEv, 1
immersed	2	ScrEv_sink_water, 2
interrupted	2	UnrelEv, 2
saturated	2	ScrEv_water, 2
supports	2	UnrelEv, 1
repairing	2	Evoking, 2
refreshing	2	RelNScrEv, 1
neared	2	UnrelEv, 1, ScrEv_bus_stops, 1
spun	2	RelNScrEv, 1, UnrelEv, 1
buzzes	2	ScrEv_cut, 1, ScrEv_make_hair_style, 1
buzzed	2	ScrEv_cut, 1, RelNScrEv, 1
frustrated	2	UnrelEv, 2
painted	2	UnrelEv, 2
warming	2	UnrelEv, 1, ScrEv_fill_water/wait, 1
racking	2	UnrelEv, 1
carries	2	RelNScrEv, 1, UnrelEv, 1
cocked	2	UnrelEv, 2
spiral	2	ScrEv_open_drain, 1
squeeze	2	RelNScrEv, 1
stirring	2	ScrEv_make_dough, 2
rotting	2	RelNScrEv, 1
fawn	1	UnrelEv, 1
increase	1	RelNScrEv, 1
piling	1	ScrEv_put_conveyor, 1
scraped	1	ScrEv_pour_dough, 1
snuggled	1	RelNScrEv, 1
intermingle	1	UnrelEv, 1
housewarming	1	UnrelEv, 1
drys	1	ScrEv_dry, 1
cheating	1	UnrelEv, 1
harden	1	ScrEv_other, 1
reviewing	1	RelNScrEv, 1
whizzing	1	UnrelEv, 1
waled	1	UnrelEv, 1
undercut	1	ScrEv_dig_hole, 1
preceded	1	UnrelEv, 1
unclog	1	ScrEv_open_drain, 1
re	1	UnrelEv, 1
encourage	1	UnrelEv, 1
stamping	1	ScrEv_other, 1
commented	1	RelNScrEv, 1
tempting	1	UnrelEv, 1
shopped	1	ScrEv_get_groceries, 1
rummaged	1	RelNScrEv, 1
crawl	1	ScrEv_exit_plane, 1
recheck	1	ScrEv_register, 1
absorbed	1	UnrelEv, 1
committing	1	RelNScrEv, 1
spooled	1	ScrEv_take_off_preparations, 1
re-shelving	1	UnrelEv, 1
appreciated	1	UnrelEv, 1
sniping	1	ScrEv_cut, 1
luxuriating	1	ScrEv_relax, 1
humming	1	ScrEv_spend_time_bus, 1
reeked	1	UnrelEv, 1
contemplated	1	UnrelEv, 1
trusted	1	UnrelEv, 1
taped	1	UnrelEv, 1
massaging	1	RelNScrEv, 1
Thank	1	UnrelEv, 1
ease	1	RelNScrEv, 1
remind	1	UnrelEv, 1
contributing	1	UnrelEv, 1
pinched	1	RelNScrEv, 1
slither	1	ScrEv_sink_water, 1
lacked	1	UnrelEv, 1
waits	1	UnrelEv, 1
Seeing	1	UnrelEv, 1
accelerate	1	ScrEv_take_off, 1
proved	1	UnrelEv, 1
crumble	1	ScrEv_put_bubble_bath_scent, 1
pre-made	1	ScrEv_prepare_ingredients, 1
congested	1	UnrelEv, 1
cooks	1	ScrEv_wait, 1
settle	1	ScrEv_take_seat, 1
chopping	1	ScrEv_prepare_ingredients, 1
bagging	1	ScrEv_pack_groceries, 1
crashing	1	RelNScrEv, 1
crumbles	1	UnrelEv, 1
studied	1	ScrEv_check_time-table, 1
bearable	1	UnrelEv, 1
tamp	1	ScrEv_tamp_dirt, 1
wondering	1	UnrelEv, 1
scope	1	ScrEv_find_place, 1
loving	1	UnrelEv, 1
scratched	1	UnrelEv, 1
pretend	1	UnrelEv, 1
believed	1	UnrelEv, 1
Holding	1	UnrelEv, 1
de-stressing	1	ScrEv_relax, 1
listens	1	UnrelEv, 1
thanking	1	RelNScrEv, 1
blasting	1	UnrelEv, 1
explored	1	UnrelEv, 1
dove	1	ScrEv_sink_water, 1
yielding	1	UnrelEv, 1
maneuvered	1	RelNScrEv, 1
reattached	1	ScrEv_put_new_tire, 1
tore	1	ScrEv_conductor_checks, 1
splurge	1	UnrelEv, 1
torn	1	RelNScrEv, 1
matched	1	UnrelEv, 1
firming	1	ScrEv_tamp_dirt, 1
rounding	1	UnrelEv, 1
abide	1	UnrelEv, 1
complimented	1	UnrelEv, 1
spooning	1	UnrelEv, 1
bumps	1	RelNScrEv, 1
complicated	1	UnrelEv, 1
initiate	1	ScrEv_press_stop_button, 1
saving	1	UnrelEv, 1
wandering	1	UnrelEv, 1
paged	1	RelNScrEv, 1
buffed	1	RelNScrEv, 1
equipped	1	RelNScrEv, 1
guarded	1	UnrelEv, 1
cursing	1	RelNScrEv, 1
submerge	1	RelNScrEv, 1
